n,rn,dn0,dn1,dn2,dn3,dn4
10141,0.000008455587428,3.58124835079764,16681.9660130478,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
10142,0.000007425783152,25.05234315887150,17291.7239087351,3.35499392839219E-04,5.37841825847407E-07,-2.64654940380884E-09
10143,0.000008126329867,-109.97335704966300,7698.6528711007,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10144,0.000007684157552,7.65494242189557,16127.6907136047,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10145,0.000010156268582,33.30483831051110,20094.7126163580,-2.51567171948076E-04,-1.57542290375372E-07,6.23955207587972E-10
10146,0.000007821351268,8.66659427747494,6778.4439994015,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
10147,0.000007329092182,-111.91609899848400,20051.6212456732,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10148,0.000007282398237,-68.54405378109630,-8380.7122512453,-9.04632531331926E-05,-1.77910719078459E-07,8.86821185485563E-10
10149,0.000007529176782,-25.42959513636420,23870.3820531802,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10150,0.000008779924021,67.50492544284340,13664.8314116889,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
10151,0.000007493560724,19.55482628482370,16665.0094328731,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
10152,0.000007491264489,-3.84960365753472,16649.7562656206,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
10153,0.000007490324920,-6.25357504475754,13042.6418609978,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
10154,0.000009263623775,7.01991409153138,-8387.0654916185,9.49207426910504E-05,4.17492938164346E-08,-1.45153216124195E-10
10155,0.000007356364555,-10.44015657371310,7002.4358568383,2.14121562391459E-04,3.23527029230850E-07,-1.58514681175573E-09
10156,0.000007198656156,7.09161168537703,6059.6194041953,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
10157,0.000007503407567,-99.97525419725920,11762.7447229477,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10158,0.000007667559758,29.32596800902660,-10286.2441067120,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
10159,0.000007598358519,-4.93510989851725,-5515.4114869001,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
10160,0.000009596606787,56.81177237010350,14427.7667012078,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
10161,0.000009973532313,19.04514268028090,37842.1161258150,1.99260555146589E-05,3.74954319193697E-07,-2.05202238666422E-09
10162,0.000007506952661,57.21913810856430,23872.5093760301,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10163,0.000007853041895,2.85809084952704,287.1017267484,-4.32597146277619E-04,-5.12128180865983E-07,2.41311161635460E-09
10164,0.000007460431763,20.73509590749440,23925.1261572833,8.61092316384925E-05,3.12836596674176E-07,-1.64400319264243E-09
10165,0.000007257904284,41.85685531426890,13173.8117605670,-5.89243575534645E-04,-6.27921177424921E-07,2.89191360781838E-09
10166,0.000010120620933,12.00053951961750,14940.1838545525,3.66413970153786E-04,5.74245903385504E-07,-2.82113081037638E-09
10167,0.000008991529994,8.60390981809731,18.7355536687,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
10168,0.000010093439154,8.72497581134272,6456.4068593826,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10169,0.000008188318945,9.33184970897947,-10028.9677529783,-5.23060399410812E-04,-6.90038899944442E-07,3.29993280184016E-09
10170,0.000009284038768,-104.47436308062800,10506.1295528566,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
10171,0.000007919157357,22.63059519957870,23382.4949080695,-2.84658760009993E-04,-1.26483429115611E-07,4.19945610577079E-10
10172,0.000009559053361,9.61898369225747,6638.7149017851,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
10173,0.000008996865169,38.85955114986180,8185.0681922585,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
10174,0.000008309617196,-2.44812583346353,4731.9841203151,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
10175,0.000007716438051,32.85532703815420,7451.9858743448,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
10176,0.000008493635165,-43.28951190290910,7207.0629885145,1.52292407762326E-04,2.50718874154654E-07,-1.23598399862065E-09
10177,0.000007277849202,-12.64785014668660,984.9107336495,-3.70767991648486E-04,-4.39320025789787E-07,2.06394880321951E-09
