n,un,Bn0,Bn1,Bn2,Bn3,Bn4
178,0.000058684151220,4.96286448938221,6750.0485902524,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
179,0.000049276780130,-0.96037996864139,7069.4732305923,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
180,0.000057341132259,5.73067828719662,8006.6637603435,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
181,0.000050000000000,13.14339461484420,9656.2999001275,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
182,0.000047481446363,21.65076454961070,7149.1030343881,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
183,0.000054238958411,7.08929691456122,8398.9733845696,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
184,0.000060000000000,22.37864675217690,40147.2766926692,-1.99036399117059E-04,1.19506620874868E-07,-8.99906306738709E-10
185,0.000060000000000,25.64961646933630,38262.3708270270,-1.91044754638333E-04,1.17657444532380E-07,-7.36587121983340E-10
186,0.000060000000000,20.93850736856270,21604.9879777801,-4.95629570162986E-04,-3.83780303776928E-07,1.73538087525796E-09
187,0.000060000000000,14.01062084191920,14252.3633222670,-3.26047173163583E-05,9.79054079434565E-08,-5.28160872337539E-10
188,0.000060000000000,3.97166787841943,-8291.4908063286,-3.12089589257819E-04,-4.32742025283125E-07,1.98449753715928E-09
189,0.000060000000000,-5.48188409560982,-15924.3061611646,-5.23547270156370E-04,-7.56885446628138E-07,3.62408407716681E-09
190,0.000060000000000,-2.25404006630697,-17180.9100715928,-5.18219507170553E-04,-7.58118230856463E-07,3.73296353367039E-09
191,0.000042476744936,14.56776529748380,7162.2572297014,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
192,0.000048124917069,15.98731256800800,9971.7686088084,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
193,0.000044363021086,5.04446232664475,-8257.6981192105,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
194,0.000040000000000,16.38926728949700,9622.5184726724,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
195,0.000049427201300,-22.59463743820380,23975.8681315153,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
196,0.000049394586853,56.06901411167110,23976.5727634314,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
197,0.000040316193440,-14.49539093951260,15435.6783571722,3.02407804777302E-04,5.68900687107167E-07,-2.85055900081973E-09
198,0.000039510200507,92.98921775343800,7093.7461042018,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
199,0.000037774317278,12.69706533167910,8400.3960755033,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
200,0.000038587510437,-66.02918569288390,7124.8301607786,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
201,0.000039037154784,39.88618278805230,15440.2807570550,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
202,0.000050000000000,17.96621805622330,24047.2081230549,-3.18237218817468E-04,-1.62271114539546E-07,5.40087288892834E-10
203,0.000050000000000,11.65506629153240,5923.6718976436,-1.84897125078684E-04,-1.52813466211198E-07,7.07823126283111E-10
204,0.000050000000000,4.80083166947895,-17248.4841861660,-4.61718115527237E-04,-6.84077291551943E-07,3.27492126403172E-09
205,0.000050000000000,6.86949773042024,15576.5413472684,-9.44338719454919E-05,2.50972528672611E-08,-1.78998059202451E-10
206,0.000050000000000,5.96924179399282,7038.3004569087,1.85870866569801E-04,2.86506559578589E-07,-1.35612567693640E-09
207,0.000050000000000,0.05838879622330,-8223.9166917553,-3.68590980901135E-04,-5.06782964587646E-07,2.44253980679795E-09
208,0.000036607343542,6.82839564545864,-8450.3868382992,-3.06761826272002E-04,-4.33974809511451E-07,2.09337699366286E-09
209,0.000042473647468,18.09557351438920,9501.1953781033,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
210,0.000040000000000,11.92158338875420,25057.0675792833,2.71493227462735E-04,5.32496609569070E-07,-2.67597759425219E-09
211,0.000036437913100,-22.57465223096710,8428.5351252340,8.82862423858425E-05,2.45373657876317E-07,-1.26541218906399E-09
212,0.000036437913100,35.25524067855070,8438.3971897492,-2.16298573138809E-04,-2.56064090432991E-07,1.20655580817730E-09
213,0.000040000000000,14.28290503238210,8994.2108876268,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
214,0.000042503529537,8.34821839013700,8164.3981146839,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
215,0.000036230852691,-11.23957818196450,32302.6106721554,1.74395474024335E-04,5.58210254550494E-07,-2.90941538170643E-09
216,0.000038115043084,14.48878583346410,8950.4400540699,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
217,0.000036785623129,-25.23435036339420,15647.1767068918,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
218,0.000036670707271,53.99954891501810,15647.8813388080,-2.82481749262643E-04,-1.93946367913470E-07,7.98536614155516E-10
219,0.000035476255008,43.14193645447940,32307.2130720382,-1.30189341500317E-04,5.67725062411845E-08,-4.37447384465134E-10
220,0.000039501604122,3.54050971801024,6357.0276205594,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
221,0.000033673151591,-12.04284766909700,7029.6583286944,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
222,0.000034370803001,-21.32401680476180,-8417.7336734923,-1.85383995824243E-04,-2.19660012894893E-07,1.03197440160975E-09
223,0.000035638451843,16.80275856320960,16774.7768205330,1.50115397014976E-04,3.18181812952513E-07,-1.61457500219908E-09
224,0.000042236799612,10.85276781441790,8378.3548220586,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
225,0.000037303178640,6.01323089993217,7220.6218209575,-3.30915880619168E-05,3.10588612597607E-08,-2.04009597010892E-10
226,0.000040000000000,13.24419467118110,6480.9805474447,-2.17701074735002E-06,6.74629387978584E-08,-3.78591003578436E-10
227,0.000032974215585,-28.42287330576210,-1219.7556080913,-1.54469418509676E-04,-1.83255935356796E-07,8.57392995042214E-10
